15/07/2026 16:38:06 
branco_7468_10.txt 
Soma: 1442
Dose: 1442.0
Time;Count;Current;Light 
0.1;47;444;532 
0.2;55;880;532 
0.3;53;880;532 
0.4;52;880;532 
0.5;43;880;532 
0.6;69;880;532 
0.7;39;880;532 
0.8;39;880;532 
0.9;49;880;532 
1.0;49;880;531 
1.1;49;880;532 
1.2;56;880;532 
1.3;59;880;532 
1.4;40;880;531 
1.5;46;880;532 
1.6;43;880;532 
1.7;42;880;532 
1.8;50;880;532 
1.9;57;880;532 
2.0;38;880;532 
2.1;34;880;532 
2.2;45;880;532 
2.3;58;880;532 
2.4;52;880;532 
2.5;50;880;532 
2.6;47;880;532 
2.7;40;880;532 
2.8;38;880;532 
2.9;44;880;532 
3.0;59;880;532 
