15/07/2026 16:53:37 
branco_25344_10.txt 
Soma: 906
Dose: 906.0
Time;Count;Current;Light 
0.1;32;441;521 
0.2;37;876;521 
0.3;29;876;521 
0.4;29;876;521 
0.5;19;876;521 
0.6;36;876;521 
0.7;23;876;521 
0.8;20;876;521 
0.9;35;876;521 
1.0;40;876;520 
1.1;34;876;521 
1.2;41;876;521 
1.3;29;876;521 
1.4;21;876;521 
1.5;24;876;521 
1.6;36;876;521 
1.7;26;876;521 
1.8;26;876;521 
1.9;33;876;521 
2.0;30;876;521 
2.1;36;876;521 
2.2;36;876;521 
2.3;27;876;521 
2.4;28;876;521 
2.5;40;876;521 
2.6;23;876;521 
2.7;25;876;521 
2.8;27;876;521 
2.9;36;876;521 
3.0;28;876;521 
