15/07/2026 16:44:38 
branco_9697_10.txt 
Soma: 1042
Dose: 1042.0
Time;Count;Current;Light 
0.1;34;444;528 
0.2;40;880;529 
0.3;37;880;529 
0.4;35;880;529 
0.5;37;880;529 
0.6;40;880;529 
0.7;30;880;529 
0.8;40;880;529 
0.9;42;880;529 
1.0;27;880;529 
1.1;27;880;530 
1.2;34;880;529 
1.3;36;880;529 
1.4;44;880;529 
1.5;42;880;529 
1.6;37;880;529 
1.7;37;880;529 
1.8;28;880;529 
1.9;35;880;529 
2.0;39;880;529 
2.1;30;880;529 
2.2;23;880;529 
2.3;35;880;529 
2.4;35;880;529 
2.5;28;880;529 
2.6;32;880;529 
2.7;30;880;529 
2.8;30;880;529 
2.9;39;880;529 
3.0;39;880;529 
