15/07/2026 16:31:07 
branco_2759_10.txt 
Soma: 974
Dose: 974.0
Time;Count;Current;Light 
0.1;30;444;533 
0.2;38;880;533 
0.3;32;880;533 
0.4;37;880;533 
0.5;37;880;533 
0.6;29;880;533 
0.7;36;880;533 
0.8;39;880;533 
0.9;22;880;533 
1.0;40;880;533 
1.1;25;880;533 
1.2;32;880;533 
1.3;38;880;533 
1.4;32;880;533 
1.5;37;880;533 
1.6;39;880;533 
1.7;34;880;533 
1.8;43;880;533 
1.9;26;880;533 
2.0;27;880;533 
2.1;32;880;533 
2.2;25;880;533 
2.3;37;880;533 
2.4;32;880;533 
2.5;28;880;533 
2.6;29;880;533 
2.7;21;880;533 
2.8;35;880;534 
2.9;33;880;533 
3.0;29;880;533 
