15/07/2026 16:44:05 
branco_9697_007.txt 
Soma: 1170
Dose: 1170.0
Time;Count;Current;Light 
0.1;45;444;529 
0.2;42;880;530 
0.3;41;880;529 
0.4;50;880;529 
0.5;37;880;529 
0.6;32;880;529 
0.7;36;880;529 
0.8;43;880;529 
0.9;45;880;530 
1.0;44;880;529 
1.1;36;880;529 
1.2;33;880;529 
1.3;37;880;529 
1.4;30;880;530 
1.5;38;880;530 
1.6;46;880;529 
1.7;29;880;530 
1.8;46;880;529 
1.9;44;880;529 
2.0;35;880;530 
2.1;48;880;529 
2.2;43;880;529 
2.3;29;880;530 
2.4;36;880;529 
2.5;33;880;530 
2.6;43;880;529 
2.7;43;880;530 
2.8;37;880;530 
2.9;37;880;530 
3.0;32;880;529 
