15/07/2026 16:41:42 
branco_3982_10.txt 
Soma: 806
Dose: 806.0
Time;Count;Current;Light 
0.1;38;444;529 
0.2;28;880;530 
0.3;22;880;530 
0.4;35;880;530 
0.5;27;880;530 
0.6;31;880;529 
0.7;21;880;529 
0.8;25;880;530 
0.9;25;880;529 
1.0;29;880;530 
1.1;26;880;530 
1.2;29;880;530 
1.3;27;880;530 
1.4;27;880;530 
1.5;30;880;530 
1.6;29;880;530 
1.7;22;880;530 
1.8;29;880;529 
1.9;22;880;530 
2.0;28;880;530 
2.1;24;880;530 
2.2;20;880;530 
2.3;31;880;530 
2.4;24;880;530 
2.5;28;880;530 
2.6;27;880;530 
2.7;33;880;530 
2.8;30;880;530 
2.9;20;880;530 
3.0;19;880;530 
