15/07/2026 16:48:29 
branco_11904_10.txt 
Soma: 761
Dose: 761.0
Time;Count;Current;Light 
0.1;32;441;521 
0.2;24;876;522 
0.3;23;876;521 
0.4;21;876;521 
0.5;22;876;521 
0.6;24;876;521 
0.7;17;876;521 
0.8;17;876;521 
0.9;32;876;522 
1.0;29;876;521 
1.1;22;876;521 
1.2;26;876;521 
1.3;28;876;522 
1.4;27;876;522 
1.5;19;876;521 
1.6;30;876;522 
1.7;25;876;521 
1.8;26;876;521 
1.9;40;876;522 
2.0;25;876;522 
2.1;31;876;522 
2.2;30;876;522 
2.3;24;876;522 
2.4;33;876;522 
2.5;24;876;522 
2.6;19;876;522 
2.7;27;876;522 
2.8;27;876;522 
2.9;15;876;522 
3.0;22;876;522 
