15/07/2026 16:51:40 
branco_12410_10.txt 
Soma: 747
Dose: 747.0
Time;Count;Current;Light 
0.1;26;441;520 
0.2;27;876;521 
0.3;25;876;520 
0.4;21;876;520 
0.5;19;876;520 
0.6;37;876;520 
0.7;25;876;520 
0.8;27;876;520 
0.9;18;876;520 
1.0;20;876;520 
1.1;28;876;520 
1.2;27;876;520 
1.3;28;876;520 
1.4;24;876;520 
1.5;15;876;520 
1.6;21;876;521 
1.7;34;876;521 
1.8;26;876;521 
1.9;32;876;521 
2.0;22;876;521 
2.1;19;876;521 
2.2;27;876;521 
2.3;21;876;521 
2.4;20;876;521 
2.5;24;876;521 
2.6;22;876;521 
2.7;27;876;521 
2.8;25;876;521 
2.9;32;876;521 
3.0;28;876;521 
