15/07/2026 16:45:38 
branco_11811_10.txt 
Soma: 744
Dose: 744.0
Time;Count;Current;Light 
0.1;22;444;529 
0.2;25;880;530 
0.3;31;880;529 
0.4;24;880;529 
0.5;33;880;529 
0.6;19;880;529 
0.7;19;880;529 
0.8;33;880;529 
0.9;25;880;530 
1.0;30;880;529 
1.1;31;880;529 
1.2;22;880;530 
1.3;31;880;530 
1.4;24;880;529 
1.5;22;880;530 
1.6;26;880;530 
1.7;23;880;529 
1.8;14;880;530 
1.9;27;880;530 
2.0;30;880;530 
2.1;25;880;529 
2.2;26;880;529 
2.3;28;880;530 
2.4;20;880;529 
2.5;27;880;530 
2.6;24;880;530 
2.7;16;880;530 
2.8;18;880;530 
2.9;22;880;530 
3.0;27;880;530 
