15/07/2026 16:35:19 
branco_2695_10.txt 
Soma: 1345
Dose: 1345.0
Time;Count;Current;Light 
0.1;49;444;531 
0.2;45;880;533 
0.3;42;883;533 
0.4;43;880;532 
0.5;41;883;532 
0.6;54;883;533 
0.7;54;880;533 
0.8;51;883;532 
0.9;39;883;533 
1.0;32;880;533 
1.1;43;880;533 
1.2;41;883;532 
1.3;52;880;533 
1.4;43;880;533 
1.5;54;883;532 
1.6;42;880;533 
1.7;48;883;533 
1.8;41;880;532 
1.9;34;880;533 
2.0;36;880;533 
2.1;48;880;533 
2.2;42;880;533 
2.3;37;883;533 
2.4;55;880;533 
2.5;42;880;533 
2.6;49;880;533 
2.7;42;880;532 
2.8;45;880;533 
2.9;58;880;533 
3.0;43;880;533 
