15/07/2026 16:47:02 
branco_8528_007.txt 
Soma: 1921
Dose: 1921.0
Time;Count;Current;Light 
0.1;90;444;529 
0.2;62;880;529 
0.3;71;880;529 
0.4;64;880;529 
0.5;55;880;529 
0.6;65;880;529 
0.7;53;880;529 
0.8;51;880;530 
0.9;66;880;529 
1.0;91;880;529 
1.1;77;880;529 
1.2;59;880;529 
1.3;75;880;529 
1.4;54;880;529 
1.5;69;880;530 
1.6;65;880;529 
1.7;58;880;529 
1.8;59;880;530 
1.9;50;880;530 
2.0;67;880;530 
2.1;70;880;529 
2.2;64;880;530 
2.3;56;880;529 
2.4;48;880;529 
2.5;74;880;529 
2.6;69;880;530 
2.7;51;880;530 
2.8;64;880;530 
2.9;60;880;530 
3.0;64;880;529 
