15/07/2026 16:40:10 
branco_7838_007.txt 
Soma: 1706
Dose: 1706.0
Time;Count;Current;Light 
0.1;49;444;531 
0.2;62;880;531 
0.3;50;880;531 
0.4;55;883;531 
0.5;43;883;530 
0.6;58;880;531 
0.7;56;880;531 
0.8;53;883;531 
0.9;60;883;531 
1.0;69;880;531 
1.1;58;880;531 
1.2;59;883;531 
1.3;54;880;531 
1.4;56;880;531 
1.5;57;880;531 
1.6;57;880;531 
1.7;56;880;531 
1.8;50;880;531 
1.9;57;883;531 
2.0;53;883;531 
2.1;58;883;531 
2.2;59;883;531 
2.3;67;883;531 
2.4;54;883;531 
2.5;57;880;531 
2.6;47;883;531 
2.7;60;883;531 
2.8;82;883;531 
2.9;56;883;531 
3.0;54;883;531 
