15/07/2026 16:49:46 
branco_13295_10.txt 
Soma: 765
Dose: 765.0
Time;Count;Current;Light 
0.1;21;441;520 
0.2;31;873;520 
0.3;30;873;520 
0.4;25;873;519 
0.5;29;873;519 
0.6;25;873;519 
0.7;19;873;519 
0.8;18;873;520 
0.9;36;873;520 
1.0;28;873;519 
1.1;19;873;519 
1.2;18;873;520 
1.3;40;873;520 
1.4;26;873;520 
1.5;19;873;520 
1.6;13;873;520 
1.7;29;873;520 
1.8;30;873;520 
1.9;31;873;520 
2.0;30;873;520 
2.1;24;873;520 
2.2;27;873;520 
2.3;28;873;520 
2.4;34;873;520 
2.5;23;873;520 
2.6;23;873;520 
2.7;21;873;521 
2.8;22;873;521 
2.9;25;873;521 
3.0;21;876;521 
