20/07/2026 16:23:54 
teste_travamento_72.txt 
Soma: 7672
Dose: 0.253176
Time;Count;Current;Light 
0.1;244;361;500 
0.2;254;710;500 
0.3;219;710;500 
0.4;227;710;500 
0.5;212;710;500 
0.6;271;710;500 
0.7;230;710;500 
0.8;246;710;500 
0.9;256;710;500 
1.0;269;710;500 
1.1;249;710;500 
1.2;260;710;500 
1.3;223;710;500 
1.4;275;710;500 
1.5;258;710;500 
1.6;284;710;500 
1.7;279;710;500 
1.8;271;710;500 
1.9;251;710;500 
2.0;239;710;500 
2.1;271;710;500 
2.2;254;710;500 
2.3;249;710;500 
2.4;245;710;500 
2.5;253;710;500 
2.6;287;710;500 
2.7;280;710;500 
2.8;293;710;500 
2.9;265;710;500 
3.0;258;710;500 
