20/07/2026 16:17:08 
teste_travamento_29.txt 
Soma: 7218
Dose: 0.23819400000000002
Time;Count;Current;Light 
0.1;211;361;507 
0.2;196;713;506 
0.3;222;713;506 
0.4;214;713;506 
0.5;210;713;506 
0.6;226;713;506 
0.7;200;713;506 
0.8;188;713;506 
0.9;193;713;506 
1.0;217;713;505 
1.1;220;713;505 
1.2;204;713;506 
1.3;229;713;506 
1.4;217;716;505 
1.5;213;716;505 
1.6;229;720;505 
1.7;237;729;506 
1.8;245;742;507 
1.9;265;755;508 
2.0;282;761;508 
2.1;289;761;509 
2.2;246;761;509 
2.3;279;758;509 
2.4;292;761;509 
2.5;265;761;509 
2.6;310;758;509 
2.7;288;758;508 
2.8;279;758;508 
2.9;278;761;508 
3.0;274;758;509 
