20/07/2026 16:20:59 
teste_travamento_53.txt 
Soma: 7362
Dose: 0.24294600000000002
Time;Count;Current;Light 
0.1;253;361;502 
0.2;244;710;501 
0.3;239;710;501 
0.4;222;710;500 
0.5;234;710;501 
0.6;213;710;501 
0.7;256;710;501 
0.8;265;710;501 
0.9;225;710;501 
1.0;232;710;501 
1.1;212;710;501 
1.2;241;710;501 
1.3;267;710;501 
1.4;259;710;501 
1.5;232;710;501 
1.6;243;710;501 
1.7;256;710;501 
1.8;255;710;501 
1.9;222;710;501 
2.0;248;710;501 
2.1;231;710;501 
2.2;257;710;501 
2.3;251;710;501 
2.4;289;710;501 
2.5;267;710;501 
2.6;269;710;501 
2.7;235;710;501 
2.8;243;710;501 
2.9;246;710;501 
3.0;256;710;501 
