20/07/2026 16:21:19 
teste_travamento_55.txt 
Soma: 7157
Dose: 0.23618100000000003
Time;Count;Current;Light 
0.1;234;358;501 
0.2;225;710;501 
0.3;239;710;500 
0.4;242;710;500 
0.5;237;710;500 
0.6;260;710;500 
0.7;252;710;500 
0.8;242;710;500 
0.9;244;710;500 
1.0;226;710;500 
1.1;230;710;500 
1.2;220;710;500 
1.3;202;710;500 
1.4;263;710;500 
1.5;244;710;500 
1.6;257;710;500 
1.7;245;710;500 
1.8;222;710;500 
1.9;233;710;501 
2.0;242;710;500 
2.1;220;710;500 
2.2;238;710;501 
2.3;238;710;501 
2.4;234;710;500 
2.5;251;710;501 
2.6;242;710;500 
2.7;245;710;500 
2.8;268;710;501 
2.9;228;710;500 
3.0;234;710;501 
