20/07/2026 16:17:53 
teste_travamento_33.txt 
Soma: 6824
Dose: 0.22519200000000003
Time;Count;Current;Light 
0.1;217;358;506 
0.2;203;710;504 
0.3;190;710;504 
0.4;236;710;504 
0.5;189;710;504 
0.6;219;710;504 
0.7;211;710;504 
0.8;217;710;504 
0.9;227;713;504 
1.0;217;713;504 
1.1;228;710;504 
1.2;202;713;504 
1.3;229;713;504 
1.4;201;713;504 
1.5;213;713;504 
1.6;232;713;504 
1.7;216;713;504 
1.8;207;713;505 
1.9;212;713;505 
2.0;223;713;505 
2.1;226;713;505 
2.2;216;713;505 
2.3;221;713;505 
2.4;229;716;505 
2.5;243;716;505 
2.6;246;720;506 
2.7;270;732;506 
2.8;278;745;507 
2.9;302;752;508 
3.0;304;752;508 
