20/07/2026 16:20:34 
teste_travamento_50.txt 
Soma: 7279
Dose: 0.24020700000000003
Time;Count;Current;Light 
0.1;224;361;504 
0.2;219;713;504 
0.3;242;713;503 
0.4;237;713;504 
0.5;243;710;503 
0.6;238;713;503 
0.7;213;710;503 
0.8;232;710;503 
0.9;237;710;503 
1.0;254;710;503 
1.1;236;710;503 
1.2;238;710;503 
1.3;263;710;502 
1.4;234;710;503 
1.5;236;710;503 
1.6;222;710;502 
1.7;231;710;502 
1.8;243;710;502 
1.9;244;710;502 
2.0;264;710;502 
2.1;269;710;502 
2.2;270;710;502 
2.3;252;710;502 
2.4;241;710;502 
2.5;247;710;503 
2.6;237;710;502 
2.7;268;710;502 
2.8;251;710;502 
2.9;241;710;503 
3.0;253;710;502 
