20/07/2026 16:24:25 
teste_travamento_76.txt 
Soma: 7500
Dose: 0.24750000000000003
Time;Count;Current;Light 
0.1;237;358;499 
0.2;251;710;499 
0.3;250;710;499 
0.4;225;710;499 
0.5;241;710;499 
0.6;259;710;499 
0.7;247;710;499 
0.8;245;710;499 
0.9;251;710;499 
1.0;227;710;499 
1.1;245;710;499 
1.2;227;710;499 
1.3;239;710;499 
1.4;241;710;499 
1.5;253;710;499 
1.6;275;710;499 
1.7;283;710;499 
1.8;211;710;499 
1.9;261;710;499 
2.0;253;710;499 
2.1;260;710;499 
2.2;249;710;499 
2.3;247;710;499 
2.4;280;710;499 
2.5;267;710;499 
2.6;227;710;499 
2.7;264;710;500 
2.8;257;710;500 
2.9;263;710;500 
3.0;265;710;500 
