20/07/2026 16:23:38 
teste_travamento_70.txt 
Soma: 7401
Dose: 0.244233
Time;Count;Current;Light 
0.1;212;358;499 
0.2;270;710;501 
0.3;271;710;500 
0.4;236;710;501 
0.5;249;710;501 
0.6;231;710;501 
0.7;243;710;501 
0.8;245;710;500 
0.9;231;710;500 
1.0;236;710;500 
1.1;237;710;500 
1.2;232;710;500 
1.3;222;710;500 
1.4;250;710;500 
1.5;244;710;500 
1.6;271;710;500 
1.7;221;710;500 
1.8;240;710;500 
1.9;267;710;500 
2.0;246;710;500 
2.1;245;710;500 
2.2;233;710;500 
2.3;292;710;500 
2.4;276;710;500 
2.5;235;710;500 
2.6;273;710;500 
2.7;251;710;500 
2.8;233;710;500 
2.9;265;710;501 
3.0;244;710;500 
