20/07/2026 16:18:11 
teste_travamento_35.txt 
Soma: 7090
Dose: 0.23397
Time;Count;Current;Light 
0.1;196;358;506 
0.2;237;710;505 
0.3;209;710;505 
0.4;226;710;504 
0.5;212;710;504 
0.6;240;710;504 
0.7;212;710;504 
0.8;217;710;505 
0.9;239;713;504 
1.0;219;710;504 
1.1;204;710;504 
1.2;224;713;504 
1.3;204;713;504 
1.4;257;713;505 
1.5;221;710;504 
1.6;239;713;505 
1.7;215;713;505 
1.8;211;713;505 
1.9;212;713;505 
2.0;211;713;505 
2.1;253;713;505 
2.2;253;716;505 
2.3;263;723;505 
2.4;269;732;506 
2.5;271;742;507 
2.6;261;748;508 
2.7;274;748;507 
2.8;272;758;508 
2.9;296;758;508 
3.0;273;761;508 
