20/07/2026 16:22:22 
teste_travamento_63.txt 
Soma: 7877
Dose: 0.25994100000000003
Time;Count;Current;Light 
0.1;250;358;500 
0.2;248;710;500 
0.3;253;710;501 
0.4;259;710;501 
0.5;273;710;501 
0.6;246;710;500 
0.7;261;710;500 
0.8;290;710;500 
0.9;240;710;500 
1.0;245;710;500 
1.1;258;710;500 
1.2;270;710;500 
1.3;277;710;500 
1.4;309;710;500 
1.5;243;710;500 
1.6;252;710;500 
1.7;256;710;500 
1.8;271;710;500 
1.9;263;710;500 
2.0;278;710;500 
2.1;247;710;500 
2.2;254;710;500 
2.3;239;710;500 
2.4;282;710;500 
2.5;245;710;500 
2.6;287;710;500 
2.7;265;710;500 
2.8;295;710;500 
2.9;256;710;500 
3.0;265;710;500 
