20/07/2026 16:24:42 
teste_travamento_78.txt 
Soma: 7651
Dose: 0.252483
Time;Count;Current;Light 
0.1;247;358;499 
0.2;244;710;499 
0.3;256;710;499 
0.4;269;710;499 
0.5;243;710;499 
0.6;251;710;499 
0.7;249;710;499 
0.8;263;710;499 
0.9;237;710;499 
1.0;229;710;499 
1.1;251;710;499 
1.2;236;710;499 
1.3;252;710;499 
1.4;272;710;499 
1.5;256;710;499 
1.6;261;710;499 
1.7;244;710;500 
1.8;284;710;500 
1.9;258;710;500 
2.0;261;710;500 
2.1;256;710;500 
2.2;279;710;500 
2.3;256;710;500 
2.4;252;710;500 
2.5;241;710;500 
2.6;254;710;500 
2.7;249;710;500 
2.8;246;710;500 
2.9;249;710;500 
3.0;306;710;500 
