20/07/2026 16:23:21 
teste_travamento_68.txt 
Soma: 7435
Dose: 0.24535500000000002
Time;Count;Current;Light 
0.1;246;361;500 
0.2;229;713;501 
0.3;252;713;501 
0.4;248;713;501 
0.5;221;713;501 
0.6;232;710;501 
0.7;246;710;501 
0.8;240;710;501 
0.9;268;710;501 
1.0;289;710;501 
1.1;207;710;501 
1.2;251;710;501 
1.3;254;710;501 
1.4;246;710;501 
1.5;270;710;501 
1.6;250;710;501 
1.7;249;710;501 
1.8;220;710;501 
1.9;234;710;500 
2.0;259;710;501 
2.1;241;710;501 
2.2;276;710;501 
2.3;272;710;500 
2.4;243;710;501 
2.5;260;710;501 
2.6;252;710;500 
2.7;236;710;500 
2.8;241;710;500 
2.9;265;710;500 
3.0;238;710;501 
