20/07/2026 16:16:47 
teste_travamento_27.txt 
Soma: 6908
Dose: 0.22796400000000003
Time;Count;Current;Light 
0.1;197;361;509 
0.2;210;713;508 
0.3;225;713;508 
0.4;207;713;508 
0.5;216;716;508 
0.6;204;713;508 
0.7;192;716;507 
0.8;204;716;507 
0.9;212;716;507 
1.0;207;716;507 
1.1;222;716;507 
1.2;189;713;506 
1.3;196;716;506 
1.4;191;716;506 
1.5;204;713;506 
1.6;213;716;506 
1.7;224;716;506 
1.8;239;716;506 
1.9;226;720;506 
2.0;230;729;507 
2.1;263;752;509 
2.2;283;758;509 
2.3;244;755;509 
2.4;266;758;509 
2.5;259;758;509 
2.6;268;758;509 
2.7;247;761;509 
2.8;302;761;509 
2.9;285;761;510 
3.0;283;761;510 
