20/07/2026 16:22:57 
teste_travamento_66.txt 
Soma: 7425
Dose: 0.24502500000000002
Time;Count;Current;Light 
0.1;270;358;500 
0.2;227;710;500 
0.3;270;710;500 
0.4;243;710;500 
0.5;242;710;500 
0.6;243;710;500 
0.7;242;710;500 
0.8;244;710;500 
0.9;239;710;500 
1.0;245;710;500 
1.1;234;710;500 
1.2;270;710;500 
1.3;248;710;500 
1.4;234;710;500 
1.5;241;710;500 
1.6;245;710;500 
1.7;245;710;500 
1.8;240;710;500 
1.9;248;710;500 
2.0;254;710;500 
2.1;198;710;500 
2.2;277;710;500 
2.3;257;710;500 
2.4;254;710;500 
2.5;268;710;500 
2.6;249;710;500 
2.7;273;710;500 
2.8;219;710;500 
2.9;246;710;501 
3.0;260;710;501 
