20/07/2026 16:19:24 
teste_travamento_42.txt 
Soma: 6969
Dose: 0.22997700000000001
Time;Count;Current;Light 
0.1;218;361;511 
0.2;246;716;511 
0.3;216;716;511 
0.4;241;716;511 
0.5;234;716;511 
0.6;205;716;511 
0.7;242;716;512 
0.8;190;716;511 
0.9;250;716;512 
1.0;229;716;512 
1.1;233;716;512 
1.2;224;716;512 
1.3;237;716;512 
1.4;252;716;512 
1.5;210;716;512 
1.6;242;716;512 
1.7;233;716;512 
1.8;212;716;512 
1.9;255;716;512 
2.0;251;716;512 
2.1;219;716;512 
2.2;250;716;512 
2.3;234;716;512 
2.4;235;716;512 
2.5;223;716;512 
2.6;240;716;512 
2.7;217;716;512 
2.8;234;716;512 
2.9;257;716;512 
3.0;240;716;512 
