20/07/2026 16:14:35 
teste_travamento_16.txt 
Soma: 7838
Dose: 0.258654
Time;Count;Current;Light 
0.1;192;364;525 
0.2;218;729;524 
0.3;256;768;526 
0.4;260;777;527 
0.5;221;777;527 
0.6;237;774;527 
0.7;267;774;527 
0.8;272;777;526 
0.9;246;777;527 
1.0;265;777;526 
1.1;235;777;527 
1.2;275;777;527 
1.3;291;777;527 
1.4;256;777;526 
1.5;237;777;527 
1.6;289;777;527 
1.7;302;777;528 
1.8;249;777;527 
1.9;257;777;527 
2.0;295;780;527 
2.1;272;777;527 
2.2;279;780;528 
2.3;268;780;527 
2.4;264;780;528 
2.5;282;780;527 
2.6;257;777;527 
2.7;268;780;527 
2.8;289;780;528 
2.9;287;780;527 
3.0;252;784;528 
