20/07/2026 16:23:04 
teste_travamento_67.txt 
Soma: 7527
Dose: 0.24839100000000003
Time;Count;Current;Light 
0.1;243;358;500 
0.2;253;710;500 
0.3;233;710;500 
0.4;253;710;500 
0.5;243;710;500 
0.6;248;710;500 
0.7;270;710;500 
0.8;245;710;500 
0.9;262;710;500 
1.0;224;710;500 
1.1;242;710;500 
1.2;251;710;500 
1.3;232;710;500 
1.4;266;710;500 
1.5;235;710;500 
1.6;263;710;500 
1.7;243;710;500 
1.8;272;710;500 
1.9;252;710;500 
2.0;268;710;500 
2.1;254;710;500 
2.2;250;710;500 
2.3;250;710;500 
2.4;235;710;501 
2.5;264;710;501 
2.6;233;710;501 
2.7;268;710;501 
2.8;261;710;501 
2.9;260;710;501 
3.0;254;710;501 
