20/07/2026 16:22:48 
teste_travamento_65.txt 
Soma: 7369
Dose: 0.24317700000000003
Time;Count;Current;Light 
0.1;228;361;500 
0.2;247;710;500 
0.3;231;710;501 
0.4;259;710;500 
0.5;249;710;500 
0.6;245;710;500 
0.7;223;710;500 
0.8;264;710;500 
0.9;254;710;500 
1.0;227;710;500 
1.1;256;710;501 
1.2;234;710;500 
1.3;264;710;501 
1.4;227;710;500 
1.5;249;710;501 
1.6;266;710;501 
1.7;235;710;501 
1.8;251;710;500 
1.9;231;710;501 
2.0;252;710;501 
2.1;254;710;500 
2.2;269;710;501 
2.3;239;710;500 
2.4;231;710;501 
2.5;237;710;501 
2.6;230;710;501 
2.7;236;710;500 
2.8;238;710;501 
2.9;256;710;500 
3.0;287;710;501 
