20/07/2026 16:24:35 
teste_travamento_77.txt 
Soma: 7609
Dose: 0.251097
Time;Count;Current;Light 
0.1;249;358;499 
0.2;228;710;500 
0.3;225;710;500 
0.4;263;710;500 
0.5;237;710;500 
0.6;244;710;500 
0.7;226;710;500 
0.8;263;710;499 
0.9;295;710;500 
1.0;253;710;500 
1.1;275;710;500 
1.2;265;710;499 
1.3;245;710;499 
1.4;237;710;499 
1.5;223;710;499 
1.6;259;710;500 
1.7;271;710;499 
1.8;246;710;500 
1.9;255;710;499 
2.0;258;710;500 
2.1;231;710;499 
2.2;273;710;499 
2.3;266;710;499 
2.4;262;710;499 
2.5;264;710;500 
2.6;285;710;499 
2.7;251;710;500 
2.8;230;710;499 
2.9;278;710;499 
3.0;252;710;499 
