20/07/2026 16:19:54 
teste_travamento_45.txt 
Soma: 6832
Dose: 0.22545600000000002
Time;Count;Current;Light 
0.1;180;361;507 
0.2;218;713;506 
0.3;218;713;506 
0.4;206;713;506 
0.5;220;713;506 
0.6;243;713;506 
0.7;216;713;506 
0.8;242;713;506 
0.9;200;713;506 
1.0;260;713;506 
1.1;248;713;506 
1.2;216;713;506 
1.3;240;713;506 
1.4;254;713;506 
1.5;205;713;506 
1.6;235;713;506 
1.7;253;713;506 
1.8;245;713;506 
1.9;212;713;506 
2.0;181;713;506 
2.1;254;713;506 
2.2;252;713;506 
2.3;266;713;506 
2.4;223;713;506 
2.5;230;713;506 
2.6;232;713;506 
2.7;193;713;506 
2.8;210;713;506 
2.9;233;713;506 
3.0;247;713;506 
