20/07/2026 16:18:02 
teste_travamento_34.txt 
Soma: 7079
Dose: 0.233607
Time;Count;Current;Light 
0.1;228;361;507 
0.2;202;713;506 
0.3;200;713;506 
0.4;195;713;506 
0.5;217;713;506 
0.6;217;713;506 
0.7;216;713;505 
0.8;228;713;505 
0.9;206;713;505 
1.0;228;713;505 
1.1;205;713;505 
1.2;224;713;505 
1.3;214;713;506 
1.4;237;713;506 
1.5;222;713;506 
1.6;234;713;506 
1.7;236;713;506 
1.8;227;713;506 
1.9;256;716;506 
2.0;229;716;506 
2.1;206;716;506 
2.2;226;720;506 
2.3;205;726;507 
2.4;295;739;508 
2.5;279;748;509 
2.6;272;752;509 
2.7;281;752;509 
2.8;303;755;510 
2.9;306;758;510 
3.0;285;761;510 
