16/06/2026 13:10:09 
teste40.txt 
Soma: 
Dose: 
8184;1764;2332 
8185;1656;2357 
8187;1626;2347 
8188;1609;2318 
8192;1592;2293 
8195;1572;2274 
8198;1559;2249 
8201;1542;2225 
8204;1525;2200 
8207;1508;2176 
8210;1491;2152 
8213;1478;2132 
8216;1461;2108 
8219;1448;2088 
8222;1431;2064 
8225;1414;2044 
8228;1400;2015 
8231;1387;1995 
8235;1367;1981 
8238;1357;1956 
8241;1340;1932 
8244;1326;1912 
8247;1309;1893 
8250;1296;1869 
8253;1282;1849 
8256;1269;1830 
8259;1252;1810 
8262;1242;1790 
8265;1229;1776 
8268;1215;1747 
8271;1202;1732 
8274;1185;1712 
8278;1175;1693 
8281;1161;1673 
8284;1148;1659 
8287;1134;1639 
8290;1121;1620 
8293;1111;1600 
8296;1097;1586 
8299;1084;1566 
8302;1074;1551 
8305;1064;1537 
8308;1054;1507 
8311;1037;1498 
8314;1027;1483 
8317;1016;1468 
8321;1006;1449 
8324;993;1434 
8327;983;1420 
8330;973;1405 
8333;963;1385 
8336;952;1371 
8339;942;1356 
8342;929;1346 
8345;919;1332 
8348;915;1307 
8351;895;1302 
8354;892;1288 
8357;882;1273 
8360;872;1259 
8364;862;1244 
8367;855;1229 
8370;845;1220 
8372;835;1205 
8375;825;1190 
8378;818;1180 
8381;808;1171 
8384;801;1151 
8387;794;1141 
8390;777;1132 
8393;774;1117 
8396;767;1107 
8399;761;1098 
8402;754;1088 
8406;744;1073 
8409;737;1063 
8412;730;1054 
8415;724;1044 
8418;717;1034 
8421;710;1029 
8424;707;1015 
8427;700;1005 
8430;686;1000 
8433;686;990 
8436;680;980 
8439;673;971 
8442;666;961 
8445;660;956 
8449;656;946 
8452;653;941 
8455;646;932 
8458;639;922 
8461;636;917 
8464;633;907 
8467;622;907 
8470;622;897 
8473;619;893 
8476;612;883 
8479;609;878 
8482;606;873 
8485;602;868 
8488;596;863 
8492;592;854 
8495;589;854 
8498;585;854 
8501;582;839 
8504;582;834 
8507;569;834 
8510;572;829 
8513;572;824 
8516;569;819 
8519;562;814 
8522;562;810 
8525;558;805 
8528;555;805 
8531;552;800 
8535;548;795 
8538;548;795 
8541;548;780 
8544;545;785 
8547;535;780 
8550;538;780 
8553;538;775 
8556;535;771 
8559;532;771 
8562;532;766 
8565;528;761 
8568;528;761 
8571;525;761 
8574;521;756 
8578;521;761 
8581;521;746 
8584;518;751 
8587;515;751 
8590;518;746 
8593;515;741 
8596;511;741 
8599;511;741 
8602;511;736 
8605;508;736 
8608;508;732 
8611;505;732 
8614;505;736 
8617;505;732 
8621;508;717 
8624;498;727 
8627;501;722 
8630;501;722 
8632;498;722 
8635;498;722 
8638;498;717 
8641;498;717 
8644;495;717 
8647;495;717 
8650;495;717 
8653;495;722 
8656;491;712 
8659;495;712 
8663;488;712 
8666;491;712 
8669;491;707 
8672;491;707 
8675;488;707 
8678;488;707 
8681;488;707 
8684;488;707 
8687;488;707 
8690;484;702 
8693;484;707 
8696;488;702 
8699;484;702 
8702;481;702 
8706;484;702 
8709;484;702 
8712;484;697 
8715;484;702 
8718;484;702 
8721;484;697 
8724;484;697 
8727;481;697 
8730;481;697 
8733;481;697 
8736;484;688 
8739;478;697 
8742;478;692 
8745;481;692 
8749;481;692 
8752;481;692 
8755;481;692 
8758;478;692 
8761;478;692 
8764;478;692 
8767;478;692 
8770;478;697 
8773;478;692 
8776;481;683 
8779;468;692 
8782;478;688 
8785;478;688 
8788;474;688 
8792;474;688 
8795;474;688 
8798;474;688 
8801;474;688 
8804;474;688 
8807;474;683 
8810;474;692 
8813;474;683 
8816;478;683 
8819;468;688 
8822;474;683 
8825;474;683 
8828;471;683 
8832;471;683 
8835;471;683 
8838;471;683 
8841;471;683 
8844;471;683 
8847;471;683 
8850;471;688 
8853;474;678 
8856;474;683 
8859;468;683 
8862;474;683 
8865;471;683 
8868;471;683 
8871;471;683 
8875;471;683 
8878;471;678 
8881;471;683 
8884;471;683 
8887;471;688 
8890;471;688 
8893;474;678 
