18/06/2026 10:13:56 
teste70.txt 
Soma: 
Dose: 
16632;1690;2220 
16633;1579;2239 
16634;1545;2220 
16636;1522;2186 
16640;1495;2156 
16643;1471;2117 
16646;1451;2088 
16649;1431;2059 
16652;1414;2034 
16655;1397;2010 
16659;1380;1986 
16662;1360;1961 
16665;1343;1937 
16668;1330;1917 
16671;1313;1898 
16674;1299;1873 
16677;1286;1854 
16680;1269;1834 
16684;1256;1815 
16687;1245;1795 
16690;1229;1781 
16693;1219;1761 
16696;1205;1742 
16699;1192;1722 
16703;1181;1712 
16706;1171;1693 
16709;1158;1678 
16712;1148;1659 
16715;1138;1644 
16718;1128;1629 
16721;1117;1615 
16724;1107;1600 
16728;1097;1586 
16731;1087;1571 
16734;1077;1561 
16737;1070;1551 
16740;1060;1537 
16743;1054;1522 
16747;1040;1507 
16750;1033;1493 
16753;1027;1483 
16756;1020;1473 
16759;1010;1459 
16762;1003;1449 
16765;996;1434 
16769;990;1429 
16772;983;1420 
16775;976;1405 
16778;966;1395 
16781;956;1381 
16784;956;1376 
16787;946;1371 
16791;939;1361 
16794;932;1351 
16797;926;1337 
16800;919;1332 
16803;915;1317 
16806;909;1317 
16809;902;1302 
16813;895;1293 
16816;892;1288 
16819;885;1283 
16822;882;1268 
16825;872;1268 
16828;868;1254 
16831;862;1249 
16835;858;1249 
16838;851;1234 
16841;848;1229 
16844;841;1224 
16847;838;1210 
16850;831;1210 
16854;831;1200 
16857;828;1200 
16860;821;1190 
16863;811;1185 
16866;811;1180 
16869;811;1171 
16872;808;1166 
16875;801;1161 
16879;798;1156 
16882;791;1151 
16885;794;1146 
16888;791;1141 
16891;787;1137 
16894;781;1127 
16898;777;1127 
16901;774;1122 
16904;774;1117 
16907;771;1112 
16910;767;1102 
16913;764;1102 
16916;761;1102 
16919;761;1088 
16923;757;1093 
16926;754;1083 
16929;750;1078 
16932;747;1078 
16935;744;1073 
16939;744;1068 
16942;740;1068 
16945;734;1063 
16948;734;1058 
16951;730;1058 
16954;730;1054 
16957;730;1044 
16960;724;1044 
16963;720;1044 
16967;720;1039 
16970;720;1039 
16973;717;1039 
16976;717;1024 
16979;710;1024 
16983;710;1024 
16986;710;1024 
16989;707;1019 
16992;707;1019 
16995;703;1015 
16998;697;1015 
17001;700;1010 
17004;700;1010 
17007;697;1010 
17011;693;1000 
17014;693;1000 
17017;686;1005 
17020;693;1000 
17024;690;1000 
17027;686;990 
17030;686;990 
17033;683;995 
17036;683;990 
17039;683;990 
17042;683;985 
17045;676;980 
17048;676;980 
17051;676;980 
17055;676;980 
17058;676;976 
17061;673;971 
17064;670;971 
17068;670;971 
17071;670;971 
17074;670;966 
17077;666;966 
17080;666;966 
17083;663;961 
17086;666;966 
17089;663;961 
17092;666;956 
17095;660;956 
17099;660;956 
17102;663;956 
17105;660;956 
17108;660;956 
17112;660;946 
17115;653;951 
17118;656;951 
17121;656;951 
17124;656;951 
17127;653;946 
17130;653;936 
17133;649;946 
17136;653;946 
17139;653;946 
17143;649;941 
17146;649;941 
17149;646;936 
17153;646;941 
17156;649;941 
17159;646;936 
17162;646;936 
17165;643;932 
17168;646;936 
17171;646;936 
17174;646;936 
17177;643;932 
17180;643;927 
17183;643;927 
17187;643;936 
17190;639;932 
17193;643;927 
17197;639;927 
17200;639;922 
17203;639;927 
17206;639;932 
17209;639;927 
17212;639;922 
17215;636;922 
17218;639;922 
17221;636;922 
17224;636;927 
17227;636;917 
17231;636;917 
17234;636;922 
17238;636;922 
17241;636;922 
17244;633;917 
17247;633;912 
17250;633;917 
17253;633;917 
17256;633;912 
17259;633;912 
17262;629;912 
17265;633;907 
17268;629;917 
17271;629;912 
17275;629;912 
17278;629;912 
17282;626;907 
17285;629;907 
17288;626;912 
17291;629;912 
17294;626;907 
17297;626;907 
17300;626;907 
17303;626;907 
17306;622;912 
17309;626;907 
17312;626;902 
17315;622;902 
17319;626;907 
17323;622;907 
17326;619;907 
17329;622;902 
17332;622;897 
17335;622;902 
17338;622;902 
17341;622;902 
17344;619;902 
17347;622;897 
17350;619;902 
17353;619;897 
17356;622;902 
17359;619;902 
17363;619;897 
17367;622;897 
17370;622;897 
