Time,Count,Current,Light
0.1,179.0,364.0,526.0
0.2,212.0,739.0,526.0
0.3,246.0,777.0,528.0
0.4,225.0,774.0,527.0
0.5,266.0,777.0,528.0
0.6,209.0,777.0,528.0
0.7,220.0,777.0,527.0
0.8,235.0,777.0,528.0
0.9,257.0,777.0,528.0
1.0,264.0,780.0,528.0
1.1,253.0,777.0,528.0
1.2,238.0,774.0,528.0
1.3,229.0,777.0,528.0
1.4,245.0,777.0,528.0
1.5,243.0,780.0,528.0
1.6,288.0,780.0,528.0
1.7,263.0,780.0,527.0
1.8,266.0,777.0,528.0
1.9,267.0,780.0,528.0
2.0,271.0,784.0,528.0
2.1,262.0,777.0,527.0
2.2,276.0,780.0,528.0
2.3,282.0,780.0,528.0
2.4,277.0,780.0,528.0
2.5,255.0,780.0,528.0
2.6,278.0,784.0,527.0
2.7,265.0,780.0,527.0
2.8,242.0,780.0,528.0
2.9,267.0,780.0,528.0
3.0,253.0,780.0,527.0
