20/07/2026 16:12:02 
teste_travamento_1.txt 
Soma: 6255
Dose: 0.20641500000000002
Time;Count;Current;Light 
0.1;209;777;529 
0.2;213;777;531 
0.3;209;780;530 
0.4;177;780;531 
0.5;202;780;531 
0.6;199;780;531 
0.7;216;777;530 
0.8;193;784;530 
0.9;211;780;531 
1.0;210;780;530 
1.1;208;780;531 
1.2;212;780;531 
1.3;200;784;530 
1.4;197;780;531 
1.5;180;780;530 
1.6;230;780;530 
1.7;199;784;531 
1.8;225;784;530 
1.9;202;784;531 
2.0;240;784;532 
2.1;212;784;531 
2.2;223;784;531 
2.3;227;784;531 
2.4;218;784;531 
2.5;215;784;532 
2.6;189;784;531 
2.7;203;787;531 
2.8;219;784;531 
2.9;200;784;531 
3.0;217;784;532 
