20/07/2026 16:12:56 
teste_travamento_6.txt 
Soma: 6940
Dose: 0.22902000000000003
Time;Count;Current;Light 
0.1;157;364;528 
0.2;202;755;528 
0.3;241;774;528 
0.4;211;777;529 
0.5;213;774;529 
0.6;210;777;529 
0.7;254;777;529 
0.8;233;777;529 
0.9;229;777;529 
1.0;258;777;529 
1.1;235;777;529 
1.2;250;780;529 
1.3;214;780;529 
1.4;233;777;529 
1.5;248;780;529 
1.6;223;780;529 
1.7;208;780;530 
1.8;239;784;530 
1.9;254;780;529 
2.0;227;777;530 
2.1;229;777;529 
2.2;208;780;529 
2.3;246;777;530 
2.4;231;780;529 
2.5;241;780;529 
2.6;259;784;529 
2.7;220;784;529 
2.8;243;784;529 
2.9;238;780;530 
3.0;286;780;530 
