Time,Count,Current,Light
0.1,264.0,358.0,499.0
0.2,278.0,710.0,499.0
0.3,243.0,710.0,499.0
0.4,278.0,710.0,498.0
0.5,242.0,710.0,499.0
0.6,293.0,710.0,499.0
0.7,246.0,710.0,499.0
0.8,233.0,710.0,499.0
0.9,287.0,710.0,499.0
1.0,253.0,710.0,498.0
1.1,243.0,710.0,498.0
1.2,275.0,710.0,498.0
1.3,261.0,710.0,498.0
1.4,283.0,710.0,499.0
1.5,253.0,710.0,499.0
1.6,258.0,710.0,499.0
1.7,262.0,710.0,499.0
1.8,264.0,710.0,499.0
1.9,273.0,710.0,499.0
2.0,294.0,710.0,499.0
2.1,253.0,710.0,499.0
2.2,293.0,710.0,499.0
2.3,274.0,710.0,499.0
2.4,275.0,710.0,499.0
2.5,243.0,710.0,499.0
2.6,278.0,710.0,499.0
2.7,270.0,710.0,499.0
2.8,252.0,710.0,499.0
2.9,256.0,710.0,499.0
3.0,258.0,710.0,499.0
