20/07/2026 16:23:29 
teste_travamento_69.txt 
Soma: 7463
Dose: 0.24627900000000003
Time;Count;Current;Light 
0.1;242;358;500 
0.2;239;710;500 
0.3;216;710;500 
0.4;241;710;500 
0.5;276;710;500 
0.6;248;710;500 
0.7;271;710;500 
0.8;241;710;500 
0.9;242;710;500 
1.0;269;710;500 
1.1;235;710;500 
1.2;228;710;500 
1.3;244;710;500 
1.4;223;710;500 
1.5;249;710;500 
1.6;238;710;500 
1.7;258;710;500 
1.8;287;710;500 
1.9;273;710;500 
2.0;264;710;500 
2.1;269;710;500 
2.2;250;710;500 
2.3;249;710;500 
2.4;225;710;500 
2.5;266;710;500 
2.6;239;710;500 
2.7;249;710;500 
2.8;236;710;500 
2.9;250;710;500 
3.0;246;710;500 
