20/07/2026 16:17:24 
teste_travamento_30.txt 
Soma: 6682
Dose: 0.220506
Time;Count;Current;Light 
0.1;188;361;506 
0.2;201;713;505 
0.3;209;713;505 
0.4;189;713;505 
0.5;194;713;505 
0.6;207;713;506 
0.7;183;713;505 
0.8;191;713;505 
0.9;213;713;506 
1.0;203;713;506 
1.1;214;713;506 
1.2;195;713;506 
1.3;180;713;506 
1.4;225;713;506 
1.5;212;713;506 
1.6;215;713;506 
1.7;252;716;506 
1.8;200;716;506 
1.9;190;716;506 
2.0;231;716;506 
2.1;219;720;506 
2.2;244;726;507 
2.3;246;739;508 
2.4;262;748;509 
2.5;258;755;508 
2.6;243;755;509 
2.7;276;758;509 
2.8;280;758;509 
2.9;273;758;509 
3.0;289;758;509 
