20/07/2026 16:21:48 
teste_travamento_59.txt 
Soma: 7494
Dose: 0.24730200000000002
Time;Count;Current;Light 
0.1;215;361;500 
0.2;254;713;501 
0.3;224;710;501 
0.4;243;710;501 
0.5;235;710;501 
0.6;264;710;501 
0.7;268;710;501 
0.8;290;710;501 
0.9;238;710;501 
1.0;264;710;501 
1.1;240;710;501 
1.2;232;710;501 
1.3;254;710;501 
1.4;243;710;501 
1.5;267;710;501 
1.6;258;710;501 
1.7;235;710;501 
1.8;275;710;501 
1.9;275;710;501 
2.0;237;710;501 
2.1;248;710;501 
2.2;272;710;501 
2.3;236;710;501 
2.4;240;710;501 
2.5;272;710;501 
2.6;253;710;501 
2.7;245;710;501 
2.8;211;710;501 
2.9;264;710;501 
3.0;242;710;501 
