20/07/2026 16:18:34 
teste_travamento_37.txt 
Soma: 6735
Dose: 0.222255
Time;Count;Current;Light 
0.1;231;361;506 
0.2;226;713;505 
0.3;231;713;505 
0.4;214;713;505 
0.5;204;713;505 
0.6;210;713;505 
0.7;227;713;505 
0.8;215;710;505 
0.9;194;713;505 
1.0;263;710;505 
1.1;238;713;505 
1.2;237;713;505 
1.3;235;713;505 
1.4;211;713;505 
1.5;219;713;505 
1.6;217;713;505 
1.7;209;710;505 
1.8;236;713;505 
1.9;204;713;505 
2.0;238;713;505 
2.1;218;713;505 
2.2;211;713;505 
2.3;233;713;505 
2.4;257;713;505 
2.5;234;713;506 
2.6;231;713;506 
2.7;190;713;505 
2.8;206;713;506 
2.9;247;713;505 
3.0;249;713;506 
