20/07/2026 16:12:22 
teste_travamento_3.txt 
Soma: 6562
Dose: 0.21654600000000002
Time;Count;Current;Light 
0.1;165;368;528 
0.2;188;774;529 
0.3;225;777;530 
0.4;228;780;530 
0.5;219;780;530 
0.6;216;777;530 
0.7;220;777;530 
0.8;236;777;530 
0.9;213;777;530 
1.0;222;780;530 
1.1;201;780;530 
1.2;219;780;530 
1.3;194;780;530 
1.4;226;784;530 
1.5;248;780;530 
1.6;205;784;531 
1.7;212;784;531 
1.8;222;784;531 
1.9;219;784;531 
2.0;216;784;531 
2.1;245;784;531 
2.2;219;777;531 
2.3;217;784;531 
2.4;233;784;531 
2.5;222;784;531 
2.6;217;784;531 
2.7;222;787;531 
2.8;220;784;531 
2.9;242;784;531 
3.0;231;787;532 
