20/07/2026 16:17:34 
teste_travamento_31.txt 
Soma: 6810
Dose: 0.22473
Time;Count;Current;Light 
0.1;194;361;507 
0.2;201;713;505 
0.3;209;713;506 
0.4;185;713;506 
0.5;207;713;506 
0.6;201;713;506 
0.7;215;713;506 
0.8;214;713;506 
0.9;201;713;506 
1.0;195;713;506 
1.1;216;713;506 
1.2;212;713;506 
1.3;192;713;506 
1.4;219;713;506 
1.5;207;713;506 
1.6;235;713;506 
1.7;182;716;506 
1.8;235;716;506 
1.9;236;716;506 
2.0;223;716;506 
2.1;242;720;506 
2.2;219;729;506 
2.3;281;739;507 
2.4;286;748;508 
2.5;223;755;508 
2.6;285;761;509 
2.7;258;758;508 
2.8;278;761;509 
2.9;270;758;508 
3.0;289;758;509 
