20/07/2026 16:19:41 
teste_travamento_44.txt 
Soma: 7210
Dose: 0.23793000000000003
Time;Count;Current;Light 
0.1;233;361;509 
0.2;230;713;507 
0.3;235;713;507 
0.4;247;713;507 
0.5;212;713;506 
0.6;225;713;506 
0.7;207;713;506 
0.8;216;713;506 
0.9;244;713;506 
1.0;220;713;506 
1.1;240;713;506 
1.2;240;713;506 
1.3;223;713;506 
1.4;243;713;506 
1.5;255;713;506 
1.6;228;713;506 
1.7;271;713;506 
1.8;216;713;506 
1.9;201;713;506 
2.0;247;713;506 
2.1;245;713;506 
2.2;224;716;506 
2.3;228;713;506 
2.4;245;716;506 
2.5;231;716;506 
2.6;273;716;506 
2.7;246;720;507 
2.8;260;732;508 
2.9;310;752;510 
3.0;315;755;509 
