20/07/2026 16:18:49 
teste_travamento_38.txt 
Soma: 6521
Dose: 0.21519300000000002
Time;Count;Current;Light 
0.1;208;361;506 
0.2;205;713;508 
0.3;198;713;508 
0.4;205;713;508 
0.5;210;713;508 
0.6;186;713;508 
0.7;187;713;508 
0.8;227;713;508 
0.9;205;713;508 
1.0;230;713;508 
1.1;222;713;508 
1.2;211;713;508 
1.3;197;713;508 
1.4;244;713;508 
1.5;222;713;508 
1.6;214;713;508 
1.7;209;713;508 
1.8;240;713;508 
1.9;233;713;508 
2.0;248;713;508 
2.1;219;713;508 
2.2;205;713;508 
2.3;215;713;508 
2.4;231;713;508 
2.5;225;713;508 
2.6;237;713;508 
2.7;233;713;508 
2.8;214;713;508 
2.9;207;713;508 
3.0;234;713;508 
