20/07/2026 16:20:50 
teste_travamento_52.txt 
Soma: 7286
Dose: 0.240438
Time;Count;Current;Light 
0.1;237;361;502 
0.2;258;713;503 
0.3;224;713;502 
0.4;228;713;503 
0.5;237;710;502 
0.6;248;710;502 
0.7;243;710;502 
0.8;232;710;502 
0.9;245;710;502 
1.0;239;710;502 
1.1;229;710;502 
1.2;217;710;502 
1.3;261;710;502 
1.4;248;710;502 
1.5;259;710;502 
1.6;247;710;502 
1.7;241;710;502 
1.8;244;710;502 
1.9;227;710;502 
2.0;250;710;503 
2.1;256;710;503 
2.2;262;710;502 
2.3;227;710;503 
2.4;230;710;503 
2.5;257;710;503 
2.6;244;710;502 
2.7;243;713;502 
2.8;251;710;502 
2.9;256;710;502 
3.0;246;710;503 
