20/07/2026 16:17:43 
teste_travamento_32.txt 
Soma: 7206
Dose: 0.237798
Time;Count;Current;Light 
0.1;200;358;506 
0.2;197;713;506 
0.3;181;713;505 
0.4;214;713;506 
0.5;197;713;506 
0.6;203;713;506 
0.7;224;713;506 
0.8;235;713;505 
0.9;215;713;505 
1.0;206;713;505 
1.1;221;713;506 
1.2;235;713;505 
1.3;238;713;505 
1.4;224;716;505 
1.5;253;713;505 
1.6;200;716;505 
1.7;233;716;505 
1.8;225;716;505 
1.9;238;716;505 
2.0;248;720;505 
2.1;258;732;506 
2.2;256;742;506 
2.3;308;755;507 
2.4;276;755;507 
2.5;282;758;508 
2.6;275;758;507 
2.7;277;758;508 
2.8;310;755;508 
2.9;281;758;508 
3.0;296;761;508 
