20/07/2026 16:13:19 
teste_travamento_8.txt 
Soma: 6957
Dose: 0.229581
Time;Count;Current;Light 
0.1;160;364;526 
0.2;216;755;527 
0.3;234;777;529 
0.4;198;777;529 
0.5;232;774;529 
0.6;221;777;529 
0.7;226;777;529 
0.8;248;777;529 
0.9;241;777;529 
1.0;216;777;529 
1.1;242;780;529 
1.2;213;780;529 
1.3;221;780;529 
1.4;227;777;529 
1.5;243;780;529 
1.6;232;780;529 
1.7;238;777;529 
1.8;242;780;529 
1.9;246;780;529 
2.0;250;777;529 
2.1;221;780;529 
2.2;251;784;529 
2.3;253;780;530 
2.4;241;780;530 
2.5;226;780;529 
2.6;226;780;529 
2.7;261;780;530 
2.8;247;784;530 
2.9;229;780;530 
3.0;256;780;529 
