20/07/2026 16:19:33 
teste_travamento_43.txt 
Soma: 7003
Dose: 0.23109900000000003
Time;Count;Current;Light 
0.1;213;361;512 
0.2;250;716;513 
0.3;240;716;513 
0.4;222;716;512 
0.5;238;716;512 
0.6;234;716;512 
0.7;207;716;513 
0.8;240;716;513 
0.9;243;716;513 
1.0;246;716;513 
1.1;224;716;513 
1.2;225;716;513 
1.3;258;716;513 
1.4;198;720;513 
1.5;241;720;513 
1.6;199;716;513 
1.7;260;716;513 
1.8;229;716;513 
1.9;238;716;513 
2.0;241;716;513 
2.1;253;720;513 
2.2;263;720;513 
2.3;258;720;513 
2.4;214;716;513 
2.5;223;716;513 
2.6;199;716;513 
2.7;217;716;513 
2.8;233;716;513 
2.9;251;716;513 
3.0;246;716;513 
