20/07/2026 16:22:41 
teste_travamento_64.txt 
Soma: 7369
Dose: 0.24317700000000003
Time;Count;Current;Light 
0.1;226;361;499 
0.2;249;710;500 
0.3;260;710;500 
0.4;231;710;500 
0.5;212;710;500 
0.6;230;710;500 
0.7;240;710;500 
0.8;241;710;500 
0.9;263;710;500 
1.0;241;710;500 
1.1;220;710;500 
1.2;258;710;500 
1.3;242;710;500 
1.4;233;710;500 
1.5;237;710;500 
1.6;262;710;500 
1.7;267;710;500 
1.8;234;710;500 
1.9;253;710;500 
2.0;251;710;500 
2.1;261;710;500 
2.2;288;710;500 
2.3;243;710;500 
2.4;249;710;500 
2.5;250;710;500 
2.6;238;710;500 
2.7;259;710;500 
2.8;236;710;500 
2.9;251;710;500 
3.0;244;710;500 
