20/07/2026 16:22:14 
teste_travamento_62.txt 
Soma: 7678
Dose: 0.25337400000000004
Time;Count;Current;Light 
0.1;285;361;500 
0.2;253;710;501 
0.3;270;710;501 
0.4;254;710;501 
0.5;255;710;501 
0.6;223;710;501 
0.7;261;710;501 
0.8;230;710;501 
0.9;236;710;501 
1.0;283;710;501 
1.1;239;710;501 
1.2;262;710;501 
1.3;238;710;501 
1.4;247;710;501 
1.5;280;710;501 
1.6;272;710;501 
1.7;275;710;501 
1.8;245;710;501 
1.9;234;710;501 
2.0;251;710;501 
2.1;242;710;501 
2.2;294;710;501 
2.3;254;710;501 
2.4;271;710;501 
2.5;233;710;501 
2.6;270;710;501 
2.7;250;710;501 
2.8;249;710;501 
2.9;258;710;501 
3.0;264;710;501 
