20/07/2026 16:12:36 
teste_travamento_4.txt 
Soma: 6489
Dose: 0.21413700000000002
Time;Count;Current;Light 
0.1;152;368;528 
0.2;193;764;528 
0.3;210;777;529 
0.4;208;774;528 
0.5;202;774;529 
0.6;226;777;528 
0.7;224;777;529 
0.8;217;777;529 
0.9;241;777;529 
1.0;216;780;529 
1.1;210;777;528 
1.2;221;777;529 
1.3;209;780;529 
1.4;234;780;529 
1.5;204;780;530 
1.6;250;780;529 
1.7;243;780;529 
1.8;234;780;529 
1.9;200;780;529 
2.0;235;780;530 
2.1;189;780;529 
2.2;225;780;529 
2.3;254;780;529 
2.4;203;784;529 
2.5;216;780;529 
2.6;203;784;530 
2.7;221;780;529 
2.8;210;780;530 
2.9;216;780;529 
3.0;223;784;529 
