20/07/2026 16:18:58 
teste_travamento_39.txt 
Soma: 6658
Dose: 0.21971400000000002
Time;Count;Current;Light 
0.1;187;361;509 
0.2;212;716;511 
0.3;227;716;511 
0.4;213;716;511 
0.5;215;716;511 
0.6;212;716;511 
0.7;226;716;510 
0.8;208;716;511 
0.9;213;716;511 
1.0;231;716;511 
1.1;199;716;511 
1.2;230;716;511 
1.3;250;716;511 
1.4;242;716;511 
1.5;227;716;511 
1.6;228;716;511 
1.7;228;716;511 
1.8;219;716;511 
1.9;233;716;511 
2.0;216;716;511 
2.1;216;716;511 
2.2;218;716;511 
2.3;204;716;511 
2.4;220;716;511 
2.5;219;716;511 
2.6;249;716;511 
2.7;228;716;511 
2.8;238;716;511 
2.9;229;716;511 
3.0;221;716;511 
