20/07/2026 16:20:02 
teste_travamento_46.txt 
Soma: 6835
Dose: 0.225555
Time;Count;Current;Light 
0.1;245;361;505 
0.2;226;713;504 
0.3;236;713;504 
0.4;225;710;504 
0.5;223;713;504 
0.6;217;710;503 
0.7;223;710;504 
0.8;239;710;504 
0.9;208;710;504 
1.0;239;710;504 
1.1;226;710;504 
1.2;235;710;504 
1.3;239;710;504 
1.4;232;710;504 
1.5;216;710;504 
1.6;223;710;504 
1.7;232;710;504 
1.8;205;710;504 
1.9;255;710;504 
2.0;223;710;504 
2.1;221;710;504 
2.2;235;710;504 
2.3;225;710;504 
2.4;241;710;504 
2.5;217;710;504 
2.6;223;710;504 
2.7;235;710;504 
2.8;234;710;504 
2.9;225;710;504 
3.0;212;710;504 
