Time,Count,Current,Light
0.1,207.0,361.0,512.0
0.2,197.0,716.0,512.0
0.3,207.0,716.0,512.0
0.4,201.0,716.0,512.0
0.5,197.0,716.0,511.0
0.6,160.0,716.0,511.0
0.7,216.0,716.0,512.0
0.8,188.0,716.0,512.0
0.9,219.0,716.0,511.0
1.0,193.0,716.0,511.0
1.1,215.0,716.0,512.0
1.2,199.0,716.0,511.0
1.3,199.0,716.0,511.0
1.4,174.0,716.0,511.0
1.5,222.0,716.0,511.0
1.6,180.0,716.0,511.0
1.7,212.0,716.0,511.0
1.8,219.0,716.0,511.0
1.9,185.0,716.0,511.0
2.0,222.0,716.0,511.0
2.1,220.0,716.0,511.0
2.2,196.0,716.0,511.0
2.3,214.0,716.0,511.0
2.4,219.0,716.0,511.0
2.5,207.0,720.0,511.0
2.6,203.0,720.0,511.0
2.7,212.0,720.0,512.0
2.8,212.0,723.0,512.0
2.9,216.0,732.0,512.0
3.0,258.0,752.0,514.0
