20/07/2026 16:20:18 
teste_travamento_48.txt 
Soma: 7122
Dose: 0.235026
Time;Count;Current;Light 
0.1;217;361;504 
0.2;206;713;505 
0.3;244;713;505 
0.4;214;713;505 
0.5;214;710;502 
0.6;273;710;500 
0.7;207;710;501 
0.8;212;710;501 
0.9;251;710;501 
1.0;222;710;501 
1.1;232;710;501 
1.2;246;710;501 
1.3;244;710;501 
1.4;242;710;501 
1.5;222;710;501 
1.6;251;710;501 
1.7;229;710;501 
1.8;241;710;501 
1.9;243;710;501 
2.0;222;710;501 
2.1;255;710;501 
2.2;234;710;501 
2.3;223;710;502 
2.4;253;710;501 
2.5;260;710;501 
2.6;271;710;502 
2.7;252;710;502 
2.8;240;713;503 
2.9;250;710;503 
3.0;252;710;502 
