Time,Count,Current,Light
0.1,189.0,364.0,525.0
0.2,204.0,726.0,523.0
0.3,247.0,758.0,525.0
0.4,267.0,777.0,527.0
0.5,297.0,777.0,526.0
0.6,264.0,780.0,527.0
0.7,236.0,777.0,527.0
0.8,286.0,777.0,527.0
0.9,285.0,777.0,527.0
1.0,290.0,777.0,527.0
1.1,272.0,777.0,526.0
1.2,279.0,780.0,527.0
1.3,275.0,780.0,527.0
1.4,276.0,780.0,527.0
1.5,274.0,780.0,527.0
1.6,280.0,780.0,527.0
1.7,274.0,777.0,527.0
1.8,258.0,777.0,527.0
1.9,293.0,780.0,527.0
2.0,280.0,780.0,527.0
2.1,296.0,780.0,527.0
2.2,272.0,777.0,527.0
2.3,275.0,777.0,528.0
2.4,270.0,777.0,527.0
2.5,293.0,780.0,527.0
2.6,293.0,780.0,527.0
2.7,278.0,784.0,527.0
2.8,285.0,780.0,527.0
2.9,279.0,784.0,527.0
3.0,300.0,780.0,527.0
