20/07/2026 16:20:26 
teste_travamento_49.txt 
Soma: 7180
Dose: 0.23694
Time;Count;Current;Light 
0.1;226;361;502 
0.2;236;713;505 
0.3;225;713;505 
0.4;222;713;505 
0.5;231;713;505 
0.6;206;713;505 
0.7;216;713;505 
0.8;241;713;505 
0.9;232;713;505 
1.0;251;713;505 
1.1;260;713;505 
1.2;246;713;505 
1.3;238;713;505 
1.4;267;713;505 
1.5;225;713;505 
1.6;250;713;505 
1.7;237;713;505 
1.8;254;713;505 
1.9;245;713;505 
2.0;251;710;505 
2.1;220;713;505 
2.2;264;713;505 
2.3;248;713;505 
2.4;228;713;505 
2.5;221;710;505 
2.6;217;713;505 
2.7;241;713;505 
2.8;262;713;505 
2.9;267;710;504 
3.0;253;713;504 
