20/07/2026 16:16:20 
teste_travamento_24.txt 
Soma: 5952
Dose: 0.196416
Time;Count;Current;Light 
0.1;191;361;515 
0.2;200;716;514 
0.3;191;720;514 
0.4;172;716;514 
0.5;191;720;514 
0.6;197;716;514 
0.7;199;716;514 
0.8;161;716;514 
0.9;201;720;514 
1.0;208;720;514 
1.1;192;720;514 
1.2;241;716;514 
1.3;188;720;514 
1.4;210;720;514 
1.5;185;716;514 
1.6;201;720;514 
1.7;181;716;514 
1.8;218;720;514 
1.9;193;720;514 
2.0;216;720;514 
2.1;208;720;514 
2.2;187;720;514 
2.3;190;720;514 
2.4;210;720;514 
2.5;188;720;514 
2.6;216;720;514 
2.7;199;720;514 
2.8;198;720;514 
2.9;199;720;514 
3.0;221;720;514 
