20/07/2026 16:15:13 
teste_travamento_20.txt 
Soma: 7551
Dose: 0.24918300000000002
Time;Count;Current;Light 
0.1;202;361;520 
0.2;200;716;515 
0.3;197;720;514 
0.4;187;720;514 
0.5;215;723;514 
0.6;210;726;514 
0.7;254;736;515 
0.8;229;758;516 
0.9;228;761;517 
1.0;255;761;517 
1.1;251;761;517 
1.2;272;761;517 
1.3;263;761;518 
1.4;259;764;517 
1.5;244;761;517 
1.6;266;761;517 
1.7;282;764;517 
1.8;271;761;517 
1.9;235;764;517 
2.0;272;761;516 
2.1;254;764;517 
2.2;266;764;517 
2.3;268;764;517 
2.4;268;768;517 
2.5;273;764;517 
2.6;264;768;517 
2.7;262;764;517 
2.8;270;764;517 
2.9;303;761;518 
3.0;331;768;518 
