20/07/2026 16:14:57 
teste_travamento_19.txt 
Soma: 7905
Dose: 0.260865
Time;Count;Current;Light 
0.1;195;364;524 
0.2;196;723;523 
0.3;168;726;523 
0.4;214;732;523 
0.5;239;764;525 
0.6;260;774;526 
0.7;282;777;526 
0.8;272;774;526 
0.9;262;777;526 
1.0;288;777;526 
1.1;252;777;526 
1.2;252;777;526 
1.3;307;774;527 
1.4;281;774;526 
1.5;261;777;526 
1.6;266;774;527 
1.7;266;774;526 
1.8;252;777;526 
1.9;248;777;526 
2.0;276;774;526 
2.1;313;777;526 
2.2;273;777;527 
2.3;297;777;527 
2.4;285;777;527 
2.5;293;777;527 
2.6;275;777;526 
2.7;313;777;526 
2.8;276;777;527 
2.9;285;777;526 
3.0;258;777;526 
